run,R,F,T,epsilon0,epsilon_r,epsilon_s,C_tot,lambda_D,L_Au,L_gap,L_Pd_len,out_of_plane_width,Cdl_Au,Cdl_C,Cdl_Pd,g_Au,g_C,g_Pd,pzc_Au,pzc_C,pzc_Pd,it0_1,it0_2,alpha1,alpha2,z_R1,z_O2,E1_eq,E2_eq,pH,pH_ref,E1_eq_pH_slope_V_per_pH,E2_eq_pH_slope_V_per_pH,it0_1_pH_order,it0_2_pH_order,N_modes,Nx,xtol,max_bracket_expands,use_edl,use_affine_phi2,use_closed_form_when_affine,do_self_checks,do_convergence_check,dh_warn_threshold,dh_violation_action,do_ofat,do_heatmaps,do_sensitivities,ofat_n,ofat_L_gap_n,heatmap_nx,heatmap_ny,scan_mode,heatmap_mode,sensitivity_mode,ofat_pH_min,ofat_pH_max,ofat_C_tot_min,ofat_C_tot_max,heatmap_C_tot_min,heatmap_C_tot_max,heatmap_L_min,heatmap_L_max,heatmap_Cdl_C_min,heatmap_Cdl_C_max,heatmap_pzc_C_offsets,ofat_L_gap_min,ofat_L_gap_max,mode,E_mix,i_mix,i_mix_norm_A_per_m2,i_mix_phys_A_per_m,i_mix_abs_A,i_mix_avg_A_per_m2,residual,residual_norm_A_per_m2,residual_phys_A_per_m,residual_abs_A,residual_avg_A_per_m2,converged,method,iterations,out_of_plane_width_m,reactive_length_m,reactive_area_m2,a1,b1,a2,b2,max_abs_phi_tilde,debye_huckel_ok,delta_pH,E1_eq_eff,E2_eq_eff,it0_1_eff,it0_2_eff,use_edl_case,C_tot_M,phi2_1_meanV,phi2_2_meanV,scan_param,scan_value,scan_value_M,Cdl_Au_uF_per_cm2,Cdl_Pd_uF_per_cm2,pzc_Au_V,pzc_Pd_V,L_Au_nm,L_Pd_len_nm
heatmap_compare:LAu_vs_LPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,3.7625e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.458315594349844,6.915600570262457,6.915600570262457,2.1031848167583338e-08,2.1031848167583338e-08,0.016264882258877365,-9.769962616701378e-15,-9.769962616701378e-15,-2.9712585084946616e-23,-2.9712585084946616e-23,-2.297808990264609e-17,True,brentq,13,1.0,1.2930833333333332e-06,1.2930833333333332e-06,0.5004258228890378,-0.25656972790248056,0.6220625322906015,-0.23075642572927393,2.260127678281439,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,376.25,916.8333333333334
heatmap_compare:LAu_vs_LPd_linear:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,3.7625e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4820578497834286,18.63045518942622,18.63045518942622,5.665927360262605e-08,5.665927360262605e-08,0.04381718652004335,-3.831296169209963e-09,-3.831296169209963e-09,-1.1651806447926406e-17,-1.1651806447926406e-17,-9.010870488826247e-12,True,brentq,12,1.0,1.2930833333333332e-06,1.2930833333333332e-06,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,376.25,916.8333333333334
heatmap_compare:LAu_vs_LPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,4.178333333333333e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4565415605659639,7.289662695067118,7.289662695067118,2.2169452593143255e-08,2.2169452593143255e-08,0.01661047896589155,-4.863736080551462e-10,-4.863736080551462e-10,-1.4791681175634042e-18,-1.4791681175634042e-18,-1.1082678203522008e-12,True,brentq,16,1.0,1.3346666666666667e-06,1.3346666666666667e-06,0.500533168352596,-0.25663510166854187,0.6220482258959616,-0.23075153018291236,2.218299056583959,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,417.8333333333333,916.8333333333334
heatmap_compare:LAu_vs_LPd_linear:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,4.178333333333333e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.47896379572531605,19.47983808390535,19.47983808390535,5.9242432055941637e-08,5.9242432055941637e-08,0.044387436605350876,9.947598300641403e-14,9.947598300641403e-14,3.025281390467292e-22,3.025281390467292e-22,2.266694348501967e-16,True,brentq,13,1.0,1.3346666666666667e-06,1.3346666666666667e-06,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,417.8333333333333,916.8333333333334
heatmap_compare:LAu_vs_LPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,4.5941666666666665e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4549369618959292,7.64529620123633,7.64529620123633,2.3251011574039156e-08,2.3251011574039156e-08,0.016894467992035717,1.646307090652499e-09,1.646307090652499e-09,5.006778574909099e-18,5.006778574909099e-18,3.6379862487986185e-12,True,brentq,17,1.0,1.37625e-06,1.37625e-06,0.5006029542453403,-0.2566813515216273,0.6220308979254259,-0.2307440120564069,2.1848574490364854,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,459.41666666666663,916.8333333333334
heatmap_compare:LAu_vs_LPd_linear:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,4.5941666666666665e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.47616353322811245,20.28190478504927,20.28190478504927,6.168169165564596e-08,6.168169165564596e-08,0.044818667869679175,4.121147867408581e-13,4.121147867408581e-13,1.253330861765021e-21,1.253330861765021e-21,9.106854581398881e-16,True,brentq,13,1.0,1.37625e-06,1.37625e-06,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,459.41666666666663,916.8333333333334
heatmap_compare:LAu_vs_LPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,5.01e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.45346974121410843,7.986009346349782,7.986009346349782,2.4287194485981676e-08,2.4287194485981676e-08,0.01712979510002234,-1.0727951860189933e-10,-1.0727951860189933e-10,-3.2626039109730563e-19,-3.2626039109730563e-19,-2.301119485816191e-13,True,brentq,18,1.0,1.4178333333333334e-06,1.4178333333333334e-06,0.5006687205716125,-0.2567187355101073,0.6220254994087737,-0.230742789001246,2.159525480339587,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,501.00000000000006,916.8333333333334
heatmap_compare:LAu_vs_LPd_linear:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,5.01e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.47360607563478996,21.04324537526566,21.04324537526566,6.399709427824736e-08,6.399709427824736e-08,0.04513724763953028,1.3642420526593924e-12,1.3642420526593924e-12,4.1489573354980005e-21,4.1489573354980005e-21,2.926265900198425e-15,True,brentq,13,1.0,1.4178333333333334e-06,1.4178333333333334e-06,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,501.00000000000006,916.8333333333334
heatmap_compare:LAu_vs_LPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,5.425833333333334e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4521202610254352,8.31246944029466,8.31246944029466,2.5280030763737244e-08,2.5280030763737244e-08,0.017322010458793294,7.993605777301127e-14,7.993605777301127e-14,2.4310296887683596e-22,2.4310296887683596e-22,1.6657543690527216e-16,True,brentq,15,1.0,1.4594166666666667e-06,1.4594166666666667e-06,0.5007300535685958,-0.2567577911627972,0.6220072430937991,-0.23073578949976792,2.1266418050740103,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,542.5833333333334,916.8333333333334
heatmap_compare:LAu_vs_LPd_linear:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,5.425833333333334e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.47125265584565645,21.769070084494096,21.769070084494096,6.620448536824396e-08,6.620448536824396e-08,0.04536366267452336,3.844036200462142e-12,3.844036200462142e-12,1.1690551658877177e-20,1.1690551658877177e-20,8.010427676955755e-15,True,brentq,13,1.0,1.4594166666666667e-06,1.4594166666666667e-06,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,542.5833333333334,916.8333333333334
heatmap_compare:LAu_vs_LPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,5.841666666666666e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.45086939977330465,8.627434117629543,8.627434117629543,2.6237906974856783e-08,2.6237906974856783e-08,0.017480284460264346,4.437803013956909e-09,4.437803013956909e-09,1.3496325913982512e-17,1.3496325913982512e-17,8.99155623849601e-12,True,brentq,17,1.0,1.5010000000000001e-06,1.5010000000000001e-06,0.5007836755681935,-0.256787020956151,0.6220013851216531,-0.2307350121126812,2.1042122315783747,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,584.1666666666666,916.8333333333334
heatmap_compare:LAu_vs_LPd_linear:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,5.841666666666666e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4690731087986728,22.4635805032319,22.4635805032319,6.831664287781856e-08,6.831664287781856e-08,0.045514085861304836,9.755751761986176e-12,9.755751761986176e-12,2.966936677936851e-20,2.966936677936851e-20,1.976640025274384e-14,True,brentq,13,1.0,1.5010000000000001e-06,1.5010000000000001e-06,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,584.1666666666666,916.8333333333334
heatmap_compare:LAu_vs_LPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,6.2575e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.44970601337409477,8.930827349581584,8.930827349581584,2.7160591899276235e-08,2.7160591899276235e-08,0.01760721207883501,3.2862601528904634e-13,3.2862601528904634e-13,9.994233164936588e-22,9.994233164936588e-22,6.478893521648699e-16,True,brentq,18,1.0,1.5425833333333334e-06,1.5425833333333334e-06,0.500819615768129,-0.2568103965854526,0.6219892099783588,-0.23072993388464652,2.083236359620484,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,625.75,916.8333333333334
heatmap_compare:LAu_vs_LPd_linear:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,6.2575e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.46704350086454266,23.13022186909749,23.13022186909749,7.03440445252482e-08,7.03440445252482e-08,0.045601455043108335,2.277644739479001e-11,2.277644739479001e-11,6.926813926530645e-20,6.926813926530645e-20,4.4903985261934926e-14,True,brentq,13,1.0,1.5425833333333334e-06,1.5425833333333334e-06,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,625.75,916.8333333333334
heatmap_compare:LAu_vs_LPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,6.673333333333334e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.44861633701722287,9.224656889378663,9.224656889378663,2.8054191552028957e-08,2.8054191552028957e-08,0.017709116182238163,1.2114753644709708e-12,1.2114753644709708e-12,3.68436055053338e-21,3.68436055053338e-21,2.325740484292507e-15,True,brentq,18,1.0,1.5841666666666666e-06,1.5841666666666666e-06,0.5008650707534312,-0.2568376159483247,0.6219741741615582,-0.23072503251754953,2.0561521581852027,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,667.3333333333334,916.8333333333334
heatmap_compare:LAu_vs_LPd_linear:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,6.673333333333334e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4651445235003097,23.77185984027553,23.77185984027553,7.229540540146789e-08,7.229540540146789e-08,0.045636236970942386,2.1316282072803006e-14,2.1316282072803006e-14,6.482745836715626e-23,6.482745836715626e-23,4.092211995822594e-17,True,brentq,15,1.0,1.5841666666666666e-06,1.5841666666666666e-06,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,667.3333333333334,916.8333333333334
heatmap_compare:LAu_vs_LPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,7.089166666666667e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4475922373615885,9.509908313210596,9.509908313210596,2.8921703285054407e-08,2.8921703285054407e-08,0.017789760593605663,7.105427357601002e-14,7.105427357601002e-14,2.1609152789052083e-22,2.1609152789052083e-22,1.3291805498417397e-16,True,brentq,17,1.0,1.62575e-06,1.62575e-06,0.5009068111462321,-0.2568605302312202,0.6219638414435008,-0.23072276339092793,2.031539724062787,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,708.9166666666667,916.8333333333334
heatmap_compare:LAu_vs_LPd_linear:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,7.089166666666667e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4633603733202036,24.390907618911562,24.390907618911562,7.417806458001248e-08,7.417806458001248e-08,0.04562698113486851,7.815970093361102e-14,7.815970093361102e-14,2.3770068067957293e-22,2.3770068067957293e-22,1.4620986048259137e-16,True,brentq,15,1.0,1.62575e-06,1.62575e-06,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,708.9166666666667,916.8333333333334
heatmap_compare:LAu_vs_LPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,7.505000000000001e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.44662688855280935,9.786968877751503,9.786968877751503,2.9764304830277562e-08,2.9764304830277562e-08,0.01785144232123804,-9.764633546183177e-12,-9.764633546183177e-12,-2.9696378220354826e-20,-2.9696378220354826e-20,-1.781070265115243e-14,True,brentq,18,1.0,1.6673333333333335e-06,1.6673333333333335e-06,0.5009403489914028,-0.25687885910937125,0.6219554219563758,-0.23072098109992534,2.0133371563112235,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,750.5,916.8333333333334
heatmap_compare:LAu_vs_LPd_linear:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,7.505000000000001e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.46167795188125993,24.98941944099077,24.98941944099077,7.599826944010835e-08,7.599826944010835e-08,0.04558072937231608,1.4210854715202004e-13,1.4210854715202004e-13,4.321830557810417e-22,4.321830557810417e-22,2.5920615100822165e-16,True,brentq,15,1.0,1.6673333333333335e-06,1.6673333333333335e-06,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,750.5,916.8333333333334
heatmap_compare:LAu_vs_LPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,7.920833333333333e-07,1e-08,9.168333333333334e-07,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4457138522309163,10.056459508415797,10.056459508415797,3.058388455717648e-08,3.058388455717648e-08,0.017896650640567502,1.1006839883975772e-08,1.1006839883975772e-08,3.3474198356700854e-17,3.3474198356700854e-17,1.958796412349004e-11,True,brentq,14,1.0,1.7089166666666666e-06,1.7089166666666666e-06,0.5009694532743417,-0.25689513570353517,0.6219465087905659,-0.23071878625449296,1.9963231570337108,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,792.0833333333333,916.8333333333334
